[Wed May 13 21:36:42.414125 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP Fatal error:  Class 'App\\Entities\\AccountsGoogleYoutube' not found in /Users/me/Sites/ytuber-ci4.local/system/Database/MySQLi/Result.php on line 169
[Wed May 13 21:36:42.414283 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP Stack trace:
[Wed May 13 21:36:42.414319 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/index.php:0
[Wed May 13 21:36:42.414352 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP   2. CodeIgniter\\CodeIgniter->run() /Users/me/Sites/ytuber-ci4.local/public/index.php:45
[Wed May 13 21:36:42.414383 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP   3. CodeIgniter\\CodeIgniter->handleRequest() /Users/me/Sites/ytuber-ci4.local/system/CodeIgniter.php:308
[Wed May 13 21:36:42.414414 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP   4. CodeIgniter\\CodeIgniter->runController() /Users/me/Sites/ytuber-ci4.local/system/CodeIgniter.php:400
[Wed May 13 21:36:42.414443 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP   5. App\\Controllers\\Tasks->test() /Users/me/Sites/ytuber-ci4.local/system/CodeIgniter.php:914
[Wed May 13 21:36:42.414473 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP   6. App\\Entities\\Account->getAccountData() /Users/me/Sites/ytuber-ci4.local/app/Controllers/Tasks.php:21
[Wed May 13 21:36:42.414503 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP   7. App\\Models\\AccountGoogleYoutubeModel->find() /Users/me/Sites/ytuber-ci4.local/app/Entities/Account.php:58
[Wed May 13 21:36:42.414532 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP   8. CodeIgniter\\Database\\MySQLi\\Result->getFirstRow() /Users/me/Sites/ytuber-ci4.local/system/Model.php:383
[Wed May 13 21:36:42.414562 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP   9. CodeIgniter\\Database\\MySQLi\\Result->getResult() /Users/me/Sites/ytuber-ci4.local/system/Database/BaseResult.php:468
[Wed May 13 21:36:42.414592 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP  10. CodeIgniter\\Database\\MySQLi\\Result->getCustomResultObject() /Users/me/Sites/ytuber-ci4.local/system/Database/BaseResult.php:142
[Wed May 13 21:36:42.414621 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP  11. CodeIgniter\\Database\\MySQLi\\Result->fetchObject() /Users/me/Sites/ytuber-ci4.local/system/Database/BaseResult.php:195
[Wed May 13 21:36:42.414651 2020] [php7:notice] [pid 2539] [client 127.0.0.1:60047] PHP  12. mysqli_result->fetch_object() /Users/me/Sites/ytuber-ci4.local/system/Database/MySQLi/Result.php:169
[Tue May 26 18:13:37.184223 2020] [autoindex:error] [pid 6167] [client 127.0.0.1:54605] AH01276: Cannot serve directory /Users/me/Sites/ytuber-ci4.local/public/tests/: No matching DirectoryIndex (index.html,index.html,index.php,index.html,index.php) found, and server-generated directory index forbidden by Options directive
[Tue May 26 18:22:05.525273 2020] [php7:notice] [pid 340] [client 127.0.0.1:56684] PHP Warning:  file(\xd0\xa0\xd0\xb0\xd0\xb1\xd0\xbe\xd1\x87\xd0\xb8\xd0\xb9 \xd0\xbb\xd0\xb8\xd1\x81\xd1\x82 (\xd0\x9e\xd1\x82\xd0\xb2\xd0\xb5\xd1\x82\xd1\x8b).csv): failed to open stream: Permission denied in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 32
[Tue May 26 18:22:05.526000 2020] [php7:notice] [pid 340] [client 127.0.0.1:56684] PHP Stack trace:
[Tue May 26 18:22:05.526071 2020] [php7:notice] [pid 340] [client 127.0.0.1:56684] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 18:22:05.526117 2020] [php7:notice] [pid 340] [client 127.0.0.1:56684] PHP   2. readCsvToArray() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:22
[Tue May 26 18:22:05.526157 2020] [php7:notice] [pid 340] [client 127.0.0.1:56684] PHP   3. file() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:32
[Tue May 26 18:22:05.526500 2020] [php7:notice] [pid 340] [client 127.0.0.1:56684] PHP Warning:  Invalid argument supplied for foreach() in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 34
[Tue May 26 18:22:05.526540 2020] [php7:notice] [pid 340] [client 127.0.0.1:56684] PHP Stack trace:
[Tue May 26 18:22:05.526579 2020] [php7:notice] [pid 340] [client 127.0.0.1:56684] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 18:22:05.526617 2020] [php7:notice] [pid 340] [client 127.0.0.1:56684] PHP   2. readCsvToArray() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:22
[Tue May 26 18:29:07.075220 2020] [php7:notice] [pid 14292] [client 127.0.0.1:58368] PHP Fatal error:  Uncaught Error: Call to a member function find() on int in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:17\nStack trace:\n#0 {main}\n  thrown in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 17
[Tue May 26 18:41:29.442655 2020] [php7:notice] [pid 340] [client 127.0.0.1:61353] PHP Parse error:  syntax error, unexpected end of file in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 63
[Tue May 26 18:43:01.472038 2020] [php7:notice] [pid 14242] [client 127.0.0.1:61723] PHP Parse error:  syntax error, unexpected end of file in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 64
[Tue May 26 19:05:06.819474 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Warning:  array_slice() expects at least 2 parameters, 1 given in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 18
[Tue May 26 19:05:06.825354 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Stack trace:
[Tue May 26 19:05:06.825456 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:05:06.825520 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   2. array_slice() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:18
[Tue May 26 19:05:06.825762 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Warning:  print_r() expects at most 2 parameters, 3 given in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 18
[Tue May 26 19:05:06.825801 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Stack trace:
[Tue May 26 19:05:06.825839 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:05:06.825877 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   2. print_r() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:18
[Tue May 26 19:05:08.187843 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Warning:  array_slice() expects at least 2 parameters, 1 given in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 18
[Tue May 26 19:05:08.188127 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Stack trace:
[Tue May 26 19:05:08.188174 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:05:08.188215 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   2. array_slice() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:18
[Tue May 26 19:05:08.188303 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Warning:  print_r() expects at most 2 parameters, 3 given in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 18
[Tue May 26 19:05:08.188370 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Stack trace:
[Tue May 26 19:05:08.188406 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:05:08.188441 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   2. print_r() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:18
[Tue May 26 19:05:10.668781 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Warning:  array_slice() expects at least 2 parameters, 1 given in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 18
[Tue May 26 19:05:10.669098 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Stack trace:
[Tue May 26 19:05:10.669177 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:05:10.669260 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   2. array_slice() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:18
[Tue May 26 19:05:10.669379 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Warning:  print_r() expects at most 2 parameters, 3 given in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 18
[Tue May 26 19:05:10.669416 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP Stack trace:
[Tue May 26 19:05:10.669451 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:05:10.669485 2020] [php7:notice] [pid 14292] [client 127.0.0.1:50696] PHP   2. print_r() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:18
[Tue May 26 19:16:06.272484 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP Notice:  Undefined index: em_in_1 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:06.274152 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP Stack trace:
[Tue May 26 19:16:06.274211 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:06.274246 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:06.275328 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP Notice:  Undefined index: em_in_3 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:06.275385 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP Stack trace:
[Tue May 26 19:16:06.275420 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:06.275452 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:06.275536 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP Notice:  Undefined index: em_in_4 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:06.275566 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP Stack trace:
[Tue May 26 19:16:06.275595 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:06.275624 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:06.275693 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP Notice:  Undefined index: em_in_2 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:06.275724 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP Stack trace:
[Tue May 26 19:16:06.275757 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:06.275841 2020] [php7:notice] [pid 14242] [client 127.0.0.1:53347] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:31.148706 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP Notice:  Undefined index: em_in_1 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:31.148876 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP Stack trace:
[Tue May 26 19:16:31.148911 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:31.148943 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:31.149014 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP Notice:  Undefined index: em_in_3 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:31.149043 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP Stack trace:
[Tue May 26 19:16:31.149072 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:31.149102 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:31.149168 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP Notice:  Undefined index: em_in_4 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:31.149197 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP Stack trace:
[Tue May 26 19:16:31.149226 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:31.149255 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:31.149312 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP Notice:  Undefined index: em_in_2 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:31.149340 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP Stack trace:
[Tue May 26 19:16:31.149369 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:31.149398 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:31.149629 2020] [php7:notice] [pid 14292] [client 127.0.0.1:53449] PHP Fatal error:  Uncaught Error: Call to undefined function array_sort() in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:61\nStack trace:\n#0 /Users/me/Sites/ytuber-ci4.local/public/tests/index.php(19): emInCalculateTotal(Array)\n#1 {main}\n  thrown in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 61
[Tue May 26 19:16:43.537756 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_1 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:43.537953 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:43.537996 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:43.538032 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:43.538267 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_3 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:43.538304 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:43.538339 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:43.538414 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:43.538494 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_4 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:43.538525 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:43.538556 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:43.538587 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:43.538653 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_2 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:43.538683 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:43.538713 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:43.538744 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:43.539034 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Fatal error:  Uncaught Error: Call to undefined function array_sort() in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:61\nStack trace:\n#0 /Users/me/Sites/ytuber-ci4.local/public/tests/index.php(19): emInCalculateTotal(Array)\n#1 {main}\n  thrown in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 61
[Tue May 26 19:16:45.084772 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_1 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:45.084917 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:45.084947 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:45.084974 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:45.085046 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_3 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:45.085072 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:45.085096 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:45.085121 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:45.085181 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_4 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:45.085206 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:45.085230 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:45.085255 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:45.085306 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_2 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:45.085330 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:45.085371 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:45.085397 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:45.085613 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Fatal error:  Uncaught Error: Call to undefined function array_sort() in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:61\nStack trace:\n#0 /Users/me/Sites/ytuber-ci4.local/public/tests/index.php(19): emInCalculateTotal(Array)\n#1 {main}\n  thrown in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 61
[Tue May 26 19:16:46.053896 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_1 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:46.054064 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:46.054112 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:46.054143 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:46.054226 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_3 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:46.054253 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:46.054279 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:46.054305 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:46.054369 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_4 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:46.054395 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:46.054421 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:46.054447 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:46.054502 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Notice:  Undefined index: em_in_2 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 53
[Tue May 26 19:16:46.054527 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Stack trace:
[Tue May 26 19:16:46.054553 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:16:46.054579 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:16:46.054817 2020] [php7:notice] [pid 14243] [client 127.0.0.1:53499] PHP Fatal error:  Uncaught Error: Call to undefined function array_sort() in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:61\nStack trace:\n#0 /Users/me/Sites/ytuber-ci4.local/public/tests/index.php(19): emInCalculateTotal(Array)\n#1 {main}\n  thrown in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 61
[Tue May 26 19:18:12.860321 2020] [php7:notice] [pid 340] [client 127.0.0.1:53857] PHP Fatal error:  Uncaught Error: Call to undefined function array_ksort() in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:61\nStack trace:\n#0 /Users/me/Sites/ytuber-ci4.local/public/tests/index.php(19): emInCalculateTotal(Array)\n#1 {main}\n  thrown in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 61
[Tue May 26 19:18:12.937060 2020] [php7:notice] [pid 340] [client 127.0.0.1:53857] PHP Fatal error:  Uncaught Error: Call to undefined function array_ksort() in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:61\nStack trace:\n#0 /Users/me/Sites/ytuber-ci4.local/public/tests/index.php(19): emInCalculateTotal(Array)\n#1 {main}\n  thrown in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 61
[Tue May 26 19:23:15.621586 2020] [php7:notice] [pid 14292] [client 127.0.0.1:55086] PHP Notice:  Undefined index: em_in_total in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 61
[Tue May 26 19:23:15.627572 2020] [php7:notice] [pid 14292] [client 127.0.0.1:55086] PHP Stack trace:
[Tue May 26 19:23:15.627717 2020] [php7:notice] [pid 14292] [client 127.0.0.1:55086] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:23:15.627784 2020] [php7:notice] [pid 14292] [client 127.0.0.1:55086] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
[Tue May 26 19:23:15.627914 2020] [php7:notice] [pid 14292] [client 127.0.0.1:55086] PHP Notice:  Undefined index: em_in_1 in /Users/me/Sites/ytuber-ci4.local/public/tests/index.php on line 61
[Tue May 26 19:23:15.627971 2020] [php7:notice] [pid 14292] [client 127.0.0.1:55086] PHP Stack trace:
[Tue May 26 19:23:15.628027 2020] [php7:notice] [pid 14292] [client 127.0.0.1:55086] PHP   1. {main}() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:0
[Tue May 26 19:23:15.628082 2020] [php7:notice] [pid 14292] [client 127.0.0.1:55086] PHP   2. emInCalculateTotal() /Users/me/Sites/ytuber-ci4.local/public/tests/index.php:19
